Trddt,beta,beta_n,beta_p,beta_mn,beta_mp,Stkcd
2005-02-18,1.500361509684383,0.8870681697083505,0.6947921357253914,0.030536459241406,0.0509623365079528,1
2005-02-21,0.8968982741706896,0.3779601900720966,0.8357055874024184,0.0747837295036362,0.2419837738001892,1
2005-02-22,1.155434315947116,0.3496355618010295,0.9330221470177128,0.0289136394105858,0.0983097534610407,1
2005-02-23,0.9867458194274944,0.496356447151567,0.5828238170065413,0.0421713615385098,0.0502630831921039,1
2005-02-24,1.6492027411190429,0.8538907330607189,0.8885551526423042,0.026248555458304,0.0669945891256762,1
2005-02-28,0.9103499973775347,0.6439072372833031,0.4047083002845779,0.0196249009642574,0.1186406392260886,1
2005-03-01,0.8730193687803369,0.7995838024573146,0.3981005518889405,0.2429493330595007,0.0817156525064175,1
2005-03-02,0.4881947612584493,0.3856487392899962,0.188723105734805,0.0322985100903775,0.0538785736759744,1
2005-03-03,0.7634237652018131,0.2270509056562451,0.6882270567032481,0.0785776367631521,0.0732765603945279,1
2005-03-04,0.5991729013589051,0.4927378789373862,0.3350387297456543,0.0497864775647634,0.178817229759372,1
2005-03-07,-0.0696863377366655,0.4943666100270426,0.246676267589457,0.1826675223122685,0.6280616930408967,1
2005-03-08,0.6668674942780803,0.2091944037914603,0.7979692539657012,0.0595312752320152,0.2807648882470658,1
2005-03-09,0.5500324037623607,0.5250792359632015,0.422135339068777,0.1227101128548191,0.2744720584147986,1
2005-03-10,0.3439167306575089,0.5508222023106816,0.0304004099742902,0.1289271016706965,0.1083787799567662,1
2005-03-11,0.2793329303108934,0.2554031253970205,0.1486103252893465,0.0060976224390967,0.1185828979363767,1
2005-03-14,0.7962638256200159,0.3774451873974095,0.4696483449583161,0.0232538131005735,0.0275758936351361,1
2005-03-15,0.5769489937286424,0.646530374522692,0.1426823781623299,0.1542739308833241,0.0579898280730555,1
2005-03-16,0.9283618830030342,0.6098637984135563,0.449557978596605,0.0481723073038,0.0828875867033269,1
2005-03-17,1.054634786191914,0.6074998729219234,0.5488047203225062,0.0970816809365086,0.0045881261160069,1
2005-03-18,1.2888606774515252,0.8284038962787836,0.5698975544885025,0.038990169626877,0.0704506036888838,1
2005-03-21,0.9261354573302344,0.3063234878652797,0.7788859216772753,0.0286202996585305,0.1304536525537901,1
2005-03-22,1.457164952185754,1.2146005390615326,0.3820454788097915,0.0429625874950485,0.0965184781905216,1
2005-03-23,1.514854523486315,1.1364977513628296,0.6042086077210664,0.1223299047589713,0.1035219308386095,1
2005-03-24,0.8016887864478078,0.3574822438334725,0.5277668035289668,0.0121722149136377,0.0713880460009937,1
2005-03-25,0.8287475556418329,0.3975653778586187,0.5226439101998551,0.0448446920944187,0.0466170403222221,1
2005-03-28,1.2014329286453658,0.750074703287359,0.6660824479943644,0.0915212660918591,0.1232029565444984,1
2005-03-29,1.2903884411491795,0.7589287261683378,0.5586745769187181,0.0113918520510481,0.0158230098868284,1
2005-03-30,1.4542726744433387,1.1179675038517072,0.5703787712589249,0.0689160526636581,0.1651575480036353,1
2005-03-31,1.3757284473050904,0.3719083600027744,1.043536166380043,-0.0,0.039716079077727,1
2005-04-04,1.5787266590897715,0.6984593762367134,1.0372457469705734,0.0939653346903441,0.063013129427171,1
2005-04-05,1.2611863507711851,0.5271034795580403,0.9026933767476094,0.1332720103648079,0.0353384951696562,1
2005-04-06,1.5969473934884624,0.352181210984782,1.3429996673581317,0.0732425969384572,0.0249908879159941,1
2005-04-07,0.0821129229182937,0.0222799581950584,0.5201713603155671,0.3120551249155098,0.1482832706768219,1
2005-04-08,2.5854306659124333,0.746199390826441,2.151677401735406,0.0482287229141622,0.2642174037352518,1
2005-04-11,3.6637824537766313,2.1472135783035915,2.025787519388888,0.2595309600561004,0.2496876838597478,1
2005-04-12,1.4536134645538172,1.2826378590889955,0.825652939328769,0.2957502132884423,0.3589271205755053,1
2005-04-13,1.852268081657396,1.18661760775805,1.1701955431235895,0.3521173765478555,0.1524276926763879,1
2005-04-14,2.32419154520577,2.172146739442839,0.4611362811880741,0.2442615552320944,0.0648299201930483,1
2005-04-15,2.1707161185773467,1.3548599562635386,1.452533179108516,0.5002648915532109,0.1364121252414969,1
2005-04-18,2.418125569212448,1.7223197202013527,0.8943130928514704,0.1439903911841355,0.0545168526562397,1
2005-04-19,1.4466468716252288,0.602756147334273,1.300269049748138,0.3020260182655215,0.1543523071916603,1
2005-04-20,1.7897143448577355,1.752367583360357,0.5398248403387003,0.4106505813637373,0.091827497477584,1
2005-04-22,2.713216378515382,1.8048502646071989,1.3935659398526392,0.1823041535361443,0.3028956724083117,1
2005-04-25,2.5793772847257275,1.554074077093437,1.749153677825415,0.5405397531827191,0.1833107170104055,1
2005-04-27,1.7846398134868586,1.6345462654837315,0.8039996713061316,0.3683819431179943,0.2855241801850107,1
2005-04-28,2.2263098070210128,0.4233136240393104,1.8569996604191925,0.0314859690750183,0.0225175083624718,1
2005-04-29,3.107829713516112,0.9991263386120428,2.291206210933281,0.1513749756438304,0.0311278603853815,1
2005-05-09,1.5293828071848363,1.3432087106217945,0.3757421972092448,0.1539473052212912,0.0356207954249114,1
2005-05-10,1.4165451192686755,0.600956723742056,1.0860225471126568,0.1155428014972612,0.154891350088776,1
2005-05-11,1.206440011921193,1.0095703783876446,0.5130150818772257,0.2860769558124283,0.0300684925312487,1
2005-05-12,1.556386945171521,0.9398081663077518,0.7464172582531532,0.0767514029221693,0.0530870764672144,1
2005-05-13,1.887925325771684,0.8046598454033569,1.1691772850634226,0.0417428967224704,0.044168907972625,1
2005-05-16,1.491252067554545,0.9405657955500638,0.662434833624109,0.0691764559400417,0.0425721056795857,1
2005-05-17,1.545663105108674,0.4370996147134016,1.1218740016712854,0.0112647851244425,0.0020457261515704,1
2005-05-18,1.2313521237049816,0.6119772144625982,0.7272013310398193,0.0382812997479839,0.0695451220494517,1
2005-05-19,1.4437386575519038,0.53004898633854,0.998025593091592,0.0343791000231871,0.0499568218550409,1
2005-05-20,1.906663632658433,0.7735737215813966,1.2574282217250214,0.0591673558401931,0.0651709548077921,1
2005-05-23,1.8437390302983327,1.6742352553459432,0.255091668331087,0.0452094846878792,0.0403784086908175,1
2005-05-24,1.4710745833682632,0.281975569362938,1.272115407667979,0.0264329237911322,0.0565834698715215,1
2005-05-25,1.263158816317537,0.674705769601018,0.6452647806802678,0.0071191249345342,0.0496926090292152,1
2005-05-26,1.2207724530021011,0.7279643177321534,0.6028987005669144,0.0623993814653245,0.0476911838316423,1
2005-05-27,1.1760749830115562,0.343322144662993,0.954261687517616,0.0658827336314396,0.0556261155376133,1
2005-05-30,0.9719033811420856,0.3093369467163483,1.0221190620717422,0.2685487016015142,0.0910039260444907,1
2005-05-31,1.5295690529783752,0.9330840627269144,0.7632577306077039,0.0736442196172499,0.093128520738993,1
2005-06-01,0.8326148274082731,0.6072244689140981,0.2985915046798558,0.0496908357656957,0.023510310419985,1
2005-06-02,1.5237809700333682,1.2647571893349017,0.4257990481866709,0.1599403970114994,0.0068348704767049,1
2005-06-03,1.422651863335532,0.5823572356573896,0.8902689663257821,0.0214186234049767,0.0285557152426629,1
2005-06-06,1.4212774312956795,0.4678197206282128,1.034380115391879,0.0720528869892102,0.0088695177352021,1
2005-06-07,1.128947120115198,0.3723770210303375,0.8057011773375286,0.0064888823501763,0.0426421959024919,1
2005-06-08,1.1990994141000872,0.2801016199338563,0.9306260045191308,0.0082566181512186,0.0033715922016811,1
2005-06-09,1.3158060265606717,0.5692906419365436,0.7593892954657769,0.010087462093814,0.0027864487478346,1
2005-06-10,2.254265176963839,0.925728593330318,1.463044057595047,0.1045022746633015,0.0300051992982244,1
2005-06-13,1.6110925409591177,0.6493028415704024,1.0376572484573034,0.0420302609172381,0.0338372881513499,1
2005-06-15,1.3767057652753794,1.0443796250523991,0.4129929516530618,0.0517035450354394,0.0289632663946421,1
2005-06-16,1.6562062522516074,0.5105073948825556,1.1846886911211063,-0.0,0.0389898337520545,1
2005-06-20,1.860251948488719,0.7238617008147338,1.2785771597092108,0.007789021679758,0.1343978903554676,1
2005-06-21,1.648697544347005,0.9231206696477056,0.8729734924744954,0.0916274820192111,0.0557691357559846,1
2005-06-22,1.4693849239796206,0.6561699354723102,0.9491808671452984,0.0741749496462575,0.0617909289917302,1
2005-06-23,2.170698306226567,1.7387961157659493,0.5453024128624223,0.0742519120251952,0.039148310376609,1
2005-06-24,1.6601474961925218,0.5727496977336473,1.1322291992168234,0.0194419089939258,0.0253894917640232,1
2005-06-27,0.981764846837372,0.3858127302322491,0.6480033215804958,0.0042473802432141,0.0478038247321588,1
2005-06-28,0.4852043698826374,0.3626146626164012,0.2930981787102095,0.0596304220158507,0.1108780494281225,1
2005-06-29,1.369802134216885,0.8953073090886028,0.5496563354861949,0.0622460493501019,0.0129154610078109,1
2005-06-30,1.3564403443615964,1.2276971308278513,0.2845331140196463,0.1122842471375788,0.0435056533483221,1
2005-07-01,1.9907686307248824,1.3713697412197836,0.8282428991104321,0.1540610927566973,0.0547829168486359,1
2005-07-04,0.8610544033959668,0.3535987379271072,0.6521229430294141,0.1361568496067247,0.0085104279538297,1
2005-07-05,1.3300186602219224,0.8992466674169923,0.5213322253742446,0.0475356637991071,0.0430245687702072,1
2005-07-06,1.5130958157347667,1.1402995483756435,0.4723653327837371,0.0471105745429158,0.0524584908816984,1
2005-07-07,1.3091716215232088,0.5228969917747979,0.8478832901537385,0.0413175911565343,0.0202910692487932,1
2005-07-08,1.034029404968828,0.9795882085213384,0.1907404398195708,0.0366501764717458,0.0996490669003354,1
2005-07-11,1.2405091182458707,1.0682380924882924,0.3153532074055666,0.0961077651600139,0.0469744164879743,1
2005-07-12,1.654137618848711,0.2030665791577741,1.4654199705107067,0.0010559153792607,0.0132930154405094,1
2005-07-13,1.0578611173781278,0.6648592892411355,0.6130029975801992,0.1988510689785432,0.0211501004646635,1
2005-07-14,1.379545699341448,0.4867318268218512,1.0101356404311443,0.0214918606938333,0.0958299072177139,1
2005-07-15,1.3540167675860488,0.9901471836937858,0.5873996070406068,0.0827014549356965,0.1408285682126472,1
2005-07-18,1.387625366192228,0.6192712238156511,0.9651285157663738,0.0847389066432023,0.1120354667465942,1
2005-07-19,1.7010546091075174,0.6104847561065478,1.3107280416596712,0.0517354790550908,0.1684227096036109,1
2005-07-20,1.3983617052099635,0.3720595537430533,1.1249920032392955,0.0567050799818609,0.0419847717905243,1
2005-07-21,1.1707166881017188,0.5740035306353888,0.7666664719199653,0.0253253531527063,0.1446279613009286,1
2005-07-22,1.041691257033848,0.256625140635822,0.925909591257318,0.0299121610390034,0.1109313138202883,1
2005-07-25,1.974805608360977,0.6335711828949847,1.4690758477142414,0.0723843245228559,0.0554570977253933,1
2005-07-26,1.1267658137950214,0.3166600251482679,0.8659820212617299,0.0007167524192589,0.0551594801957175,1
2005-07-27,1.0812609382989171,0.3735615378839738,0.7872372778925698,0.0181007618362208,0.0614371156414054,1
2005-07-28,1.5324830753406922,0.8846204266556583,0.6978547319100986,0.0165691975624544,0.0334228856626105,1
2005-07-29,1.2632426489966633,0.8607302361857727,0.499979591843313,0.0530410959905922,0.0444260830418301,1
2005-08-01,1.593283164754707,0.6068483939746638,1.0858634249968449,0.0170113851545489,0.0824172690622527,1
2005-08-02,1.1253050284708075,0.3090689105365633,0.889096363673055,0.0269129494371736,0.0459472963016369,1
2005-08-03,1.8938818487167743,0.9006019642826432,1.200533508145945,0.1334266219166303,0.0738270017951832,1
2005-08-04,0.8036682692521646,0.4381179932297847,0.4995460682370163,0.081389531510888,0.0526062607037482,1
2005-08-05,1.480465437899405,0.2645042434168663,1.3105215660641223,0.0021293786590219,0.0924309929225613,1
2005-08-08,1.138452358385,0.641470304760227,0.6257852618839357,0.0004397099902556,0.1283634982689072,1
2005-08-09,0.8204887782545524,0.4795905846702169,0.4798626833736098,0.0804583531154051,0.0585061366738694,1
2005-08-10,1.5000194137202203,0.7010510351358977,0.9706366085351704,0.0674815134938409,0.1041867164570069,1
2005-08-11,1.313582880099759,0.3130464722237174,1.1260455372477969,0.0640877963964461,0.0614213329753089,1
2005-08-16,1.3281759587437134,0.8038642361614184,0.5714091063912176,0.0218013263548537,0.0252960574540689,1
2005-08-17,1.2564808207570854,0.5246006880423659,0.813214097172483,0.0425861300229608,0.0387478344348027,1
2005-08-18,1.3403804280580134,1.0006874653056963,0.3616361640644477,0.0142771671769965,0.007666034135134,1
2005-08-22,1.345873629419319,0.6254214433673682,0.7851946980281242,0.0277694349382787,0.0369730770378944,1
2005-08-23,0.9287667092611848,0.7161146416075664,0.4169685883385594,0.1178180790634996,0.0864984416214411,1
2005-08-24,1.0241846757090234,0.3255320709608831,0.7526907172948724,0.0205815062882218,0.0334566062585101,1
2005-08-25,1.0955080410362534,0.6139775341289478,0.5248602905031337,0.0163067739251893,0.0270230096706385,1
2005-08-26,1.050322814903892,0.6122797064016454,0.7433239953249864,0.2193445132573552,0.0859363735653843,1
2005-08-29,0.5479316356465175,0.3578985594970413,0.2654080033256677,0.0031758903591585,0.0721990368170329,1
2005-08-30,1.272172512146112,0.4955544969857859,0.9779092032690536,0.0590680582319249,0.1422231298768025,1
2005-08-31,0.7313779181824517,0.2680301106831617,0.6530290009041042,0.0799700460656315,0.1097111473391827,1
2005-09-01,1.4441348384823731,0.4520947505930144,1.0767916954133865,-0.0,0.0847516075240275,1
2005-09-02,1.656082001015834,0.9926114877632944,0.7581171276128915,0.007955233996373,0.0866913803639786,1
2005-09-05,1.608576118467886,0.7854943461745257,0.8914284861558199,0.0213845241805743,0.0469621896818855,1
2005-09-06,1.2076054512422698,1.073500832350003,0.1949000626367979,0.022800740494773,0.0379947032497582,1
2005-09-07,1.0424416204610851,0.3952830621053573,0.6656936939891595,0.0114605821523016,0.0070745534811295,1
2005-09-09,1.5129118530029388,0.951497347074513,0.6346788709419603,0.0108662250462212,0.0623981399673132,1
2005-09-12,1.172813789260574,0.8139061815887777,0.5340367547207886,0.0947453380321435,0.0803838090168487,1
2005-09-13,1.129795196687833,0.3183522037285916,1.075210937768163,0.0418749833721265,0.2218929614367948,1
2005-09-14,1.0939072232755265,0.5127196340894024,0.6524114948696786,0.0331934388062839,0.0380304668772704,1
2005-09-15,1.2777847693672846,0.8058723559026651,0.5347752278176122,0.0005202615251178,0.0623425528278749,1
2005-09-16,0.7548262250899229,0.6776215939742356,0.405307843186681,0.2598490037143208,0.0682542083566729,1
2005-09-19,1.9200653641770773,0.7744857281661721,1.290066850652873,0.071892577748073,0.0725946368938944,1
2005-09-20,0.1360517622586299,0.6301254570429771,0.3699315187046793,0.6232782550976417,0.2407269583913846,1
2005-09-21,-0.58180813728293,0.202973485029692,0.2332216145240539,0.5693686634420853,0.4486345733945906,1
2005-09-22,1.136412657054778,0.8463415345940604,0.3477563766354111,0.0358606520198544,0.0218246021548389,1
2005-09-23,1.1764631409794426,0.5445163883557059,0.673365654973195,0.0254671156674952,0.0159517866819629,1
2005-09-26,1.0077508801524733,0.517907098557202,0.6402928807600253,0.1235882412692792,0.0268608578954748,1
2005-09-27,1.061076702815996,0.9727493702737914,0.242557313865299,0.1031370160029202,0.0510929653201743,1
2005-10-21,-0.6306747390921986,0.2875256472798355,0.1424379407047017,0.7054885890189461,0.3551497380577898,1
2005-10-24,1.868560174287344,1.9528984773599556,0.5459537827190217,0.2954380386095913,0.3348540471820417,1
2005-10-25,1.688969107988963,1.3449966830472044,0.5828551682853447,0.1493020913363051,0.089580652007281,1
2005-10-26,1.0452249285103492,0.939277764477708,0.3079832395706471,0.1966237916460954,0.0054122838919103,1
2005-10-27,1.2978974033620785,0.6360747321139549,0.7966538132348205,0.0343866934080608,0.1004444485786361,1
2005-10-28,1.492465070667628,1.4140982739524195,0.255021038311893,0.0787749978691433,0.0978792437275414,1
2005-10-31,0.6595925937530848,0.2266347801692217,0.5331552343940906,0.0544759575915177,0.0457214632187098,1
2005-11-01,1.2345742077895456,0.7644868197074665,0.7902095285927822,0.1301135396250175,0.1900086008856853,1
2005-11-02,1.2034910599002977,0.3288880179281235,1.002930404436128,0.0798347662148932,0.0484925962490606,1
2005-11-03,0.8611982804132324,0.7069119945037671,0.3867770946578998,0.0776906298388054,0.154800178909629,1
2005-11-04,0.8613659575048906,0.3760605854682445,0.7321773047245941,0.1344574877442102,0.1124144449437374,1
2005-11-09,0.5674480363807446,0.5555644638266609,0.7375161015670526,0.315137525739517,0.4104950032734517,1
2005-11-10,0.6788497067225152,0.6683479437025095,0.1823845547724903,0.1062348011191914,0.0656479906332932,1
2005-11-14,1.168174252944452,0.8718600114292463,0.8901253158576052,0.3873563778051514,0.2064546965372481,1
2005-11-15,0.7087403014756452,0.4705065082141559,0.4921171700804613,0.1183678106248878,0.1355155661940842,1
2005-11-16,0.8427651032438775,0.3076591679547613,0.6981675431157297,0.0808719242478907,0.0821896835787227,1
2005-11-17,1.086351422990376,0.6064450966413629,0.6642863324178692,0.093431298348269,0.0909487077205873,1
2005-11-18,0.9786284401974245,0.2423363959299003,0.8521413193996183,0.0077322958041564,0.1081169793279378,1
2005-11-21,1.2476145244195418,0.6856308481311761,0.7713749486866321,0.1040681926365336,0.1053230797617327,1
2005-11-22,1.0412940237938306,0.9322667710710691,0.1909541385417492,0.0363781743320037,0.045548711486984,1
2005-11-23,1.211702410899279,0.299246617322943,1.0961749737734028,0.0631298565443626,0.1205893236527039,1
2005-11-24,-0.1385115786442914,0.3338666463498985,0.1547198659245673,0.3080350547555205,0.3190630361632369,1
2005-11-25,2.7969648530306284,0.88370258779199,2.279603043973051,0.0983806897108829,0.2679600890235294,1
2005-11-28,-0.1797492666655938,0.8596880956497509,0.2512567649236226,1.014475658475011,0.2762184687639563,1
2005-11-29,1.2886569557867449,0.8598896871773627,0.6064426684721677,0.1136129621152916,0.0640624377474936,1
2005-11-30,1.6573968674971669,0.666632453575288,1.2494803015103475,0.2021871558189022,0.0565287317695668,1
2005-12-01,1.1722055991693234,0.5234726529623719,0.7748620525331028,0.101290742458118,0.0248383638680331,1
2005-12-02,1.0001020901052875,0.5075535240139931,0.7470312449267772,0.1850508951495767,0.0694317836859062,1
2005-12-05,0.8459547834104344,0.7492499181953594,0.3416927188253714,0.1050766555946607,0.1399111980156357,1
2005-12-06,1.776690924062276,0.4467133057014477,1.6096642446208451,0.0935721862095634,0.1861144400504535,1
2005-12-07,1.1372338209148267,0.1797888283452943,1.3138332384845612,0.099931042645984,0.2564572032690448,1
2005-12-08,0.7267398583316632,0.4227152465744228,0.6526152842603208,0.3250421412849242,0.0235485312181561,1
2005-12-09,1.6530493283577183,0.289530968785754,1.4777404759878712,0.0239394362653966,0.09028268015051,1
2005-12-12,0.5875049334971627,0.4006863308533126,0.8084726691379711,0.3654388864463833,0.2562151800477376,1
2005-12-13,0.8718290433351616,0.5756901197261931,0.479651801888924,0.0676206342925952,0.1158922439873602,1
2005-12-14,1.0726928734728798,0.3546730922646315,1.0178160663426743,0.1507487026678449,0.1490475824665811,1
2005-12-15,0.895863400750151,0.8468381618679333,0.2639796731376798,0.124206251149575,0.0907481831058869,1
2005-12-16,1.245120394970704,0.5222680418427481,0.8833827800368208,0.062663828064168,0.097866598844697,1
2005-12-19,1.0893463395224796,0.2967393063984008,0.9639176657506916,0.0299366580238197,0.1413739746027928,1
2005-12-20,1.531637676049381,0.5379489745501917,1.21207062993081,0.0757311483677749,0.1426507800638457,1
2005-12-21,1.633543974783333,1.1330705771537513,0.9113686583621436,0.242701815844643,0.1681934448879193,1
2005-12-22,0.8741006290506476,0.4830827964865195,0.7700716745322316,0.0384597470070801,0.3405940949610232,1
2005-12-23,1.8464317462401336,0.566285027144339,1.5852460358254807,0.0568713511707582,0.2482279655589279,1
2005-12-26,1.0956589483793844,0.7145218395108448,0.6516885930840091,0.1270323710086028,0.1435191132068667,1
2005-12-27,1.0094884844607428,0.6702860827605179,0.4776237909672945,0.1245272119016543,0.0138941773654152,1
2005-12-28,1.371432547486525,0.6844346684852336,0.8553816541708698,0.065212788346333,0.1031709868232453,1
2005-12-29,1.2773802490760535,0.24829492121408,1.200321159762784,0.1554755655234846,0.015760266377326,1
2005-12-30,0.6169491193675033,0.7286118369257208,0.1955036468150155,0.0837894082090894,0.2233769561641435,1
2005-01-04,2.254201300345108,1.8449352100566163,0.6062171810238167,0.0117803628293245,0.1851707279060007,10
2005-01-05,2.33551187874072,0.5817439527860805,1.9291651502815803,0.1192153776764251,0.0561818466505166,10
2005-01-06,1.2870914070907995,1.6992083275563306,0.7743004195189496,1.031232761843539,0.1551845781409416,10
2005-01-07,3.0588510890784524,0.7267013713471304,2.3711071616285104,0.0167663617581274,0.022191082139061,10
2005-01-10,2.6479520765564755,1.1817922308032482,1.9356846511260688,0.1149745944554983,0.3545502109173438,10
2005-01-11,2.778967099611184,1.847219366603908,1.7672210114098914,0.1793184118397867,0.6561548665628287,10
2005-01-12,1.780125028926254,1.7694619727716725,0.910790239291985,0.4632896631446238,0.4368375199927798,10
2005-01-13,1.569790909506669,2.2952727320299173,1.777794822076182,1.684843313068813,0.8184333315306176,10
2005-01-14,1.1806812706868115,1.0052068510454208,0.5715539157101135,0.1159218512858907,0.2801576447828323,10
2005-01-17,1.9233448310967056,1.079732089258486,1.2831642028816823,0.3914463643952921,0.0481050966481704,10
2005-01-18,1.4160721979765425,0.4389020679921713,1.258221132833122,0.2546149296215722,0.0264360732271786,10
2005-01-19,1.938029864408075,2.087093980419009,1.4296261550234195,1.1167979921423747,0.4618922788919788,10
2005-01-20,2.4210311820963923,1.3729193828660364,1.355013287390726,0.1563602905852396,0.1505411975751302,10
2005-01-21,2.1154334357552007,0.7960224706136674,1.453079152150832,-0.0,0.1336681870092982,10
2005-01-24,1.507891149211854,1.137477189465606,0.4459721209030931,0.0286200497335962,0.0469381114232489,10
2005-01-25,2.617415336183234,1.1004934440843823,1.856188506483044,0.0345699987341362,0.3046966156500562,10
2005-01-26,0.7948522529927271,0.9269622858086836,0.719643490834816,0.548305233494917,0.3034482901558558,10
2005-01-27,2.2853797631681063,1.490740229737311,1.0708399237190454,0.2294832816659095,0.0467171086223405,10
2005-01-28,3.6377138738008714,2.4792578025231093,1.4932950675150174,0.0871470299088164,0.2476919663284395,10
2005-01-31,0.8628411180413171,0.6310993651290341,0.795422111409446,0.5392906516606158,0.024389706836547,10
2005-02-01,2.2090476797926737,0.9534828577832624,1.9354056468317515,0.2523683322195273,0.4274724926028128,10
2005-02-02,1.382125860945618,0.1851535353175525,1.2317187219723778,0.0127635680062576,0.0219828283380545,10
2005-02-03,1.2350661337573092,0.6469142657314737,0.6437269245719704,0.0154926997138487,0.0400823568322861,10
2005-02-04,0.3559201935681471,0.1732747543339062,0.569427172011687,0.1662229150923229,0.2205588176851232,10
2005-02-16,0.5482233786069708,0.5169182312757199,0.4849594267868964,0.1276861464591537,0.3259681329964918,10
2005-02-18,1.0071130200175538,1.1072200130798746,0.623637158639079,0.2352390775478664,0.4885050741535333,10
2005-02-21,1.0361687719642414,0.219789773847409,1.006925668538,-0.0,0.1905466704211676,10
2005-02-22,0.9144287690446108,0.4745208696983707,0.7064823463776324,0.1355512281359382,0.1310232188954543,10
2005-02-23,1.2106842459580185,0.5339474850950974,1.1027046662565294,0.3029065462534753,0.123061359140133,10
2005-02-24,1.7974649459678138,0.8909328380639815,0.9927267539847402,0.0422006456097176,0.0439940004711901,10
2005-02-28,1.3838274867051283,0.9063211069278336,0.8354653616637489,0.1121429738931977,0.245816007993256,10
2005-03-01,1.4266496435914262,0.9081950960274048,0.9209638842143368,0.2805231533446034,0.1219861833057121,10
2005-03-02,1.2908939839882465,1.3376667404375049,0.48514412725322,0.145823385217398,0.3860934984850802,10
2005-03-03,1.42058856393897,0.3545539563263989,1.283282135247276,0.157357566828008,0.0598899608066969,10
2005-03-04,2.490603934356858,1.537858923538949,1.2155540808659129,0.1564970111621296,0.1063120588858745,10
2005-03-07,-0.2605352093682833,0.8154460039133893,0.8235842923486042,0.6138782437601803,1.2856872618700967,10
2005-03-08,1.068545569048868,0.2949646727490726,1.432952981093314,0.1530860406129808,0.5062860441805377,10
2005-03-09,1.729310684293306,1.331093094299743,0.8068653364687475,0.2153219039730962,0.1933258425020881,10
2005-03-10,0.949631392420534,0.9153014132919368,0.1581702588062294,0.0488082213883659,0.0750320582892663,10
2005-03-11,0.9510773492677584,0.6641837857496125,0.5225529653946178,0.0719537758702873,0.1637056260061845,10
2005-03-14,0.7154579565939766,0.606465876631235,0.3315422592578281,0.1121123133741647,0.1104378659209217,10
2005-03-15,-0.1216674798805103,0.2218140546536207,0.2896034876148583,0.4762545757415586,0.1568304464074307,10
2005-03-16,0.8755958943533394,0.9260627556110608,0.2618554199467622,0.1190935386179625,0.193228742586521,10
2005-03-17,0.5071575370027774,0.6706580954076193,0.3929055717192318,0.1278102349044306,0.4285958952196431,10
2005-03-18,1.992562806643076,1.3283078450106904,0.9982368231480004,0.1621720706152247,0.1718097909003901,10
2005-03-21,1.4349382983845165,0.7058965854300515,1.0652661973901747,0.0755629101842431,0.2606615742514667,10
2005-03-22,1.2109630113839605,1.0429935158302142,0.2547387365080823,0.0412983214914657,0.0454709194628702,10
