Trddt,beta,beta_n,beta_p,beta_mn,beta_mp,Stkcd
2005-07-07,1.4007107067113456,0.5594334646476178,0.8905875208685163,0.0403152251973076,0.008995053607481,1
2005-07-08,1.1470913213593583,1.0703888720604935,0.2217385573290273,0.0478391249928719,0.0971969830372904,1
2005-07-11,0.9576259685344052,0.8798738857145469,0.2244579719812888,0.0711918236522595,0.0755140655091712,1
2005-07-12,1.5780973221278418,0.1710102469404994,1.4400853821614,0.0151200593107021,0.0178782476633556,1
2005-07-13,0.4865001079666242,0.5017034197435223,0.4645828444848389,0.3677476049691223,0.1120385512926146,1
2005-07-14,1.3662232960698963,0.4856226027276971,1.0122917209078408,0.0276699996004522,0.1040210279651893,1
2005-07-15,1.2241391761566898,0.926845370259811,0.580976968213665,0.1533362371024212,0.130346925214365,1
2005-07-18,1.452136989665035,0.6110921038469708,1.0073680300285694,0.0906316504138606,0.0756914937966448,1
2005-07-19,1.833918105851243,0.6701770946164984,1.4276293534173885,0.0307467067956923,0.2331416353869513,1
2005-07-20,1.363829244046968,0.3585565185202862,1.128546725987594,0.0474517098862581,0.0758222905746541,1
2005-07-21,1.3202965913178435,0.6295331184281622,0.875338870164102,0.037534889702799,0.1470405075716213,1
2005-07-22,0.9138912729117324,0.2423674338895466,0.859231996711185,0.0399861908527389,0.1477219668362602,1
2005-07-25,1.890549180108328,0.6208108353841769,1.3866862730314755,0.0674410828854489,0.0495068454218761,1
2005-07-26,1.1057740506494338,0.3030926771541144,0.8566211143790543,0.001166054373298,0.0527736865104368,1
2005-07-27,1.1097011269327963,0.3690972543049829,0.8376603446607837,0.016452741955026,0.0806037300779441,1
2005-07-28,1.4505397864891256,0.878180522555867,0.652505334571048,0.0376112568872127,0.0425348137505765,1
2005-07-29,0.9804690694891228,0.7311483008083739,0.4196873350081914,0.1403491517474896,0.0300174145799527,1
2005-08-01,1.55190143273034,0.5657580464850821,1.1113762658605393,0.0352857588646021,0.0899471207506792,1
2005-08-02,1.0951422413087708,0.3349965504584279,0.8828212473443755,0.0398792256099426,0.0827963308840899,1
2005-08-03,1.7561293451112334,0.907397320750254,1.0748834606865405,0.1645966050048353,0.0615548313207255,1
2005-08-04,0.753872580610968,0.4303458264674912,0.486832578151612,0.103381894229462,0.0599239297786732,1
2005-08-05,1.447314973563026,0.3190878469958418,1.2666755819724935,0.0230978935514712,0.1153505618538382,1
2005-08-08,1.184734648567373,0.7136680783132128,0.6123525065131984,0.0019993228590138,0.139286613400024,1
2005-08-09,0.7270615672609505,0.4567469526409121,0.4726004598653604,0.1165855469861783,0.0857002982591437,1
2005-08-10,1.4631658921544464,0.6620065858422788,0.9816364898798712,0.0663080994480408,0.1141690841196629,1
2005-08-11,1.3305096962307046,0.3663611476988104,1.0874341467764548,0.0587078621810617,0.064577736063499,1
2005-08-16,1.3119768060561976,0.7885649033833134,0.5891543978683542,0.0343118284522377,0.0314306667432323,1
2005-08-17,1.4331422164446346,0.628073023428425,0.8985634737177045,0.0572682502796168,0.0362260304218779,1
2005-08-18,1.3533760507937382,0.97929308084358,0.3947839197975132,0.0122608731059038,0.008440076741451,1
2005-08-22,1.30361338801646,0.613498475057382,0.7628542088182443,0.0313452236286074,0.0413940722305587,1
2005-08-23,0.8127779815931736,0.7102143542354608,0.3423858168514428,0.1277566829681581,0.1120655065255716,1
2005-08-24,0.9805153063189253,0.3955309450573698,0.7098607473709414,0.0363890844765541,0.0884873016328317,1
2005-08-25,1.306885395259921,0.686395165031314,0.6443351877604181,0.0153011863843178,0.0085437711474932,1
2005-08-26,0.8092286277238261,0.5789773598547278,0.72547254135077,0.3645802420067046,0.1306410314749671,1
2005-08-29,1.0988850853246326,0.6795395021136734,0.4553241410970378,0.0043623647955448,0.0316161930905337,1
2005-08-30,1.0920318660653503,0.4835456339178035,0.868082792689881,0.0807762941928278,0.1788202663495064,1
2005-08-31,0.8811180843090065,0.268716104814784,0.8203685539381466,0.071183809549017,0.1367827648949069,1
2005-09-01,1.4623419259454522,0.4978849139774969,1.063728325859656,0.0001010474112534,0.099170266480447,1
2005-09-02,1.4658418325111746,0.9832967211122596,0.6907521001464775,0.0222679482648691,0.1859390404826933,1
2005-09-05,1.474092507916563,0.7763735373303827,0.8090491647537436,0.0346645296473572,0.0766656645202059,1
2005-09-06,1.1820386914237315,1.0616567300743087,0.1906023773250389,0.026148814204754,0.0440716017708619,1
2005-09-07,1.1181546849173116,0.4287778989313848,0.7098333739880979,0.0163562030872694,0.0041003849149015,1
2005-09-09,1.558251532934608,1.0276299250604837,0.6372278502229843,0.0204660836137898,0.0861401587350702,1
2005-09-12,1.4995115241711958,0.9331471580840736,0.6731821486594812,0.0053360681616928,0.1014817144106662,1
2005-09-13,1.1171116347978045,0.2936428189242455,1.1711518963144,0.0733436870004134,0.2743393934404275,1
2005-09-14,1.071523633620099,0.5481172960693912,0.5914277845305278,0.0168933676033546,0.0511280793764653,1
2005-09-15,1.8141165743888197,1.0018611857775994,0.896245436244728,0.0136555278618436,0.0703345197716639,1
2005-09-16,0.9474609057816114,0.7473663839605084,0.5053406560846896,0.2329812255696378,0.0722649086939485,1
2005-09-19,1.8523987967261704,0.724858868423315,1.290793938331283,0.096270823555211,0.0669831864732165,1
2005-09-20,0.0525219362583767,0.6687894987412372,0.3767768821498193,0.6775824805987529,0.3154619640339268,1
2005-09-21,-0.5524661116999523,0.1912508870501721,0.1619360375551364,0.4886662202750495,0.4169868160302112,1
2005-09-22,1.1018874219778352,0.7969274988199445,0.3460767348757448,0.0276111009631756,0.0135057107546785,1
2005-09-23,1.1875148687265709,0.5495008108380279,0.6908505099324951,0.0388743848087832,0.013962067235169,1
2005-09-26,1.078523397525004,0.5264133883774186,0.674637386920646,0.0818468803926465,0.0406804973804137,1
2005-09-27,1.2686532239760613,1.1074601042270789,0.3245261591149384,0.1329556719122825,0.0303773674536734,1
2005-10-21,-0.772553106099366,0.221332081955736,0.2326706854841509,0.8323986433571454,0.3941572301821074,1
2005-10-24,1.6181249535737825,1.9711639679710944,0.4619046980183545,0.3709630492081525,0.443980663207514,1
2005-10-25,1.769918748748129,1.3564755936412558,0.6080032731956662,0.1387136731778578,0.0558464449109351,1
2005-10-26,1.2385693335414514,1.1451820826090415,0.3211605010355539,0.2161365981236347,0.0116366519795092,1
2005-10-27,1.29904739205938,0.6350829323076151,0.819470028447602,0.0613736114552252,0.0941319572406121,1
2005-10-28,1.3718267295326825,1.4157553465970665,0.3260217303262405,0.147542190185003,0.2224081572056211,1
2005-10-31,0.5961218794399826,0.2161120728689551,0.4809505978084341,0.0422373445562847,0.0587034466811219,1
2005-11-01,1.1519083822616456,0.8383554442079805,0.7309194061743916,0.258924049614352,0.1584424185063745,1
2005-11-02,1.2719885218493865,0.3732973035855462,1.0498581887150515,0.0727908966664531,0.0783760737847581,1
2005-11-03,1.0098599373469557,0.7485710991811986,0.4376474432350461,0.0723199354522598,0.104038669617029,1
2005-11-04,0.6800687067650493,0.3553052583141664,0.6525306020792454,0.1387212423697687,0.1890459112585938,1
2005-11-07,-0.1932487811620549,0.0493868715416245,0.2062895965703136,0.2924171200308814,0.1565081292431117,1
2005-11-09,0.2429096230966183,0.565662452921908,0.3671251270280029,0.2712337931800034,0.4186441636732891,1
2005-11-10,0.8060173447381425,0.7786540918223366,0.2186184441856409,0.1124444498700829,0.0788107413997521,1
2005-11-14,1.3773418069667078,0.722631105711975,1.1843012476273351,0.3689189587590926,0.1606715876135096,1
2005-11-15,0.6797140209340415,0.4981155388573826,0.4476291412407802,0.1971781721202471,0.0688524870438741,1
2005-11-16,0.7695568929643221,0.2327145735392875,0.7398494794580383,0.116886057561018,0.0861211024719856,1
2005-11-17,1.022337488752617,0.7015429044255901,0.4962479523276248,0.08586893795863,0.0895844300419677,1
2005-11-18,1.025994129433072,0.2254697466339918,0.9053289108807484,0.0086801723280859,0.0961243557535824,1
2005-11-21,1.4661267808010958,0.7332120765241827,0.9452288933353176,0.15157603179211,0.0607381572662946,1
2005-11-22,1.1550625589535268,0.952743122345116,0.2529096330869405,0.0098652183320832,0.0407249781464462,1
2005-11-23,1.4195667562776024,0.329595864256314,1.2672149696350046,0.0520634246381192,0.125180652975597,1
2005-11-24,-0.5042326125179474,0.3179505428828743,0.1067918660850251,0.4937542921777799,0.4352207293080669,1
2005-11-25,2.628676045887914,0.9156890292038812,2.1654146641859184,0.0994228503953694,0.3530047971065164,1
2005-11-28,-0.4356734079464547,0.8743793573918512,0.2954943164606232,1.318889294142521,0.2866577876564081,1
2005-11-29,1.2487611910852443,0.7747923042840732,0.6215649206715964,0.1100553507416613,0.0375406831287641,1
2005-11-30,1.7426195002203853,0.5580043494185933,1.5118682680547102,0.2234466660604592,0.1038064511924592,1
2005-12-01,1.1221921196568638,0.7376907744370457,0.5571013942138331,0.1263817307750956,0.0462183182189193,1
2005-12-02,1.0703391190224014,0.5498095248319529,0.8679597082337968,0.2303670137354055,0.1170631003079428,1
2005-12-05,0.90951550811798,0.7846909576154346,0.3846410804731362,0.1063685270905758,0.153448002880015,1
2005-12-06,1.1729645061142102,0.3539642983270027,1.217624122035228,0.1928235066154292,0.2058004076325911,1
2005-12-07,1.2503458301052022,0.2259509237504049,1.3327511555425602,0.0425280478287378,0.2658282013590251,1
2005-12-08,0.8580203351852744,0.487089955500252,0.6765753599346038,0.2871611274281608,0.0184838528214207,1
2005-12-09,1.855868641337409,0.3885054431819617,1.6701244055175095,0.0276405386787942,0.175120668683268,1
2005-12-12,0.7472566570747543,0.408087064224322,0.8433796447266443,0.3149277127029574,0.1892823391732546,1
2005-12-13,1.0577076023180347,0.7123308577260037,0.5518953949556019,0.1839854985024706,0.0225331518611001,1
2005-12-14,0.8909348825192653,0.2196179201373444,0.956190955661884,0.1638781049313894,0.1209958883485735,1
2005-12-15,0.9957676371962958,0.8533105388704681,0.2820990384032563,0.0388936245494205,0.1007483155280082,1
2005-12-16,1.1450005123125198,0.4909703839949962,0.9174869099343876,0.0210710693965282,0.2423857122203359,1
2005-12-19,1.4587474136678915,0.3259915028399477,1.250625852987415,0.0164903498607026,0.1013795922987685,1
2005-12-20,1.5003303481326595,0.6919161137892299,1.2241617841476595,0.1921355337716094,0.2236120160326208,1
2005-12-21,1.8109705232838016,1.2968529657503258,0.8849701961946604,0.2476995973468468,0.123153041314338,1
2005-12-22,1.0100369088220713,0.5160425377854242,0.7982957080708215,0.1006019877143486,0.2036993493198257,1
2005-12-23,1.498330390491046,0.3255028130253983,1.8123498759201184,0.2022566779845621,0.4372656204699086,1
2005-12-26,1.221654946959027,0.747690318238407,0.7646849217179778,0.1570259924618966,0.1336943005354611,1
2005-12-27,1.083867888107649,0.7751476094997759,0.5356063800212436,0.1897431906668019,0.0371429107465689,1
2005-12-28,1.536256832932934,0.5588787577723779,1.28547858224356,0.1561963881989518,0.151904118884052,1
2005-12-29,1.3047989844183998,0.2578501555682687,1.2091177646409927,0.1581749249880263,0.003994010802835,1
2005-12-30,0.7610034139000963,0.8657893416990449,0.1586330949193606,0.188373064174538,0.0750459585437713,1
2005-04-08,2.478749032404004,1.0293128129368212,1.6586713722484785,0.0572892796107331,0.1519458731705623,10
2005-04-11,1.8837104833759903,1.1518302953698645,0.9157284886315143,0.1274884679321325,0.0563598326932552,10
2005-04-12,1.701109354288589,1.1610180705304354,0.7088003187432094,0.130720049993263,0.0379889849917931,10
2005-04-13,1.1303196695264934,0.5359797701648646,0.7480651651548209,0.0468465141243447,0.1068787516688472,10
2005-04-14,1.5341390829521386,1.2609661974331154,0.4567845768658916,0.0626627388331342,0.1209489525137342,10
2005-04-15,1.894675573754992,1.296462316361615,1.0190140693210223,0.3332319406712016,0.087568871256444,10
2005-04-18,0.2917646198749816,0.7442513660675619,0.4617140318094881,0.5395153636862079,0.3746854143158604,10
2005-04-19,2.091365176577235,1.4000088074406518,1.151845345071851,0.0572193100405076,0.40326966589476,10
2005-04-20,1.10347480890345,1.51064462680647,0.6557325949355886,0.541599185390042,0.521303227448566,10
2005-04-21,3.221233162865804,2.25062087245649,1.3632248018571227,0.2737691905463281,0.1188433209014805,10
2005-04-22,2.311433651124629,1.3042288230000043,1.3919743835638736,0.2976599323042387,0.0871096231350106,10
2005-04-25,1.522179192001588,1.3821951020737064,1.1061916182240843,0.2230793729197504,0.7431281553764526,10
2005-04-27,1.6350956274758588,1.3018043420503818,0.6487635791020794,0.2925720385572541,0.0229002551193482,10
2005-04-28,1.7779326679779677,0.3723768827616688,1.6460032081672915,0.2000135121906993,0.0404339107602933,10
2005-04-29,1.6560931840199764,1.120144857729486,0.8546837342480937,0.1722013645316478,0.1465340434259554,10
2005-05-09,1.47617505373125,1.7767038912683977,0.2248291595213587,0.3557476884875315,0.1696103085709748,10
2005-05-10,1.0346059080735788,0.5465751251647396,0.9734397548183996,0.3660429390720491,0.119366032837511,10
2005-05-11,1.643144234058999,1.8800185670855127,0.9275960923311528,0.8306696053008774,0.3338008200567898,10
2005-05-13,1.2404312041472296,0.7342706719504696,0.5950179424655103,0.0569732697767657,0.0318841404919846,10
2005-05-16,2.459373956822628,1.5399813947779717,1.5132671460115297,0.2894918111396333,0.3043827728272399,10
2005-05-17,1.2031145056374624,0.428438053419897,0.9593219915162609,0.0707542263424715,0.1138913129562237,10
2005-05-18,1.749358542454319,0.8118234614392958,1.0536376847328923,0.0609332932652146,0.0551693104526547,10
2005-05-19,1.493896072182084,0.8494551831067717,0.9833932393753532,0.1656116147604324,0.1733407355396086,10
2005-05-20,1.625168209263431,0.7546462466160586,0.9638837960890254,0.0350673337757822,0.0582944996658708,10
2005-05-23,2.2314470544366865,2.547540990723298,0.31037811089787,0.3353162145565903,0.2911558326278918,10
2005-05-24,1.70644340762078,0.4213433786742639,1.3587933799589456,0.0448114481488161,0.0288819028636133,10
2005-05-25,1.1400081947469023,0.7264780301253726,0.8380502423392163,0.174671185337003,0.2498488923806833,10
2005-05-26,0.8404085193383745,1.433630988134904,0.5509773481083544,0.3279249677708135,0.8162748491340702,10
2005-05-27,0.6986936536701832,0.3285044010881325,0.5639878726946517,0.085181382911553,0.1086172372010479,10
2005-05-30,0.7538957943532565,0.2014084891847867,0.9567654519781508,0.1773553147196728,0.2269228320900082,10
2005-05-31,1.4634392535540142,0.6286155986964299,0.9482466210536784,0.0574420726871188,0.0559808935089756,10
2005-06-01,1.8542462797752053,1.5727190167060938,0.5515029855152037,0.1391668802465624,0.1308088421995296,10
2005-06-02,0.9573900893853088,0.6795789765688812,0.3833439704120258,0.1029224536755581,0.0026104039200399,10
2005-06-03,1.1700838106983498,0.3910415429044834,0.969666110409548,0.0555182633493095,0.135105579266372,10
2005-06-06,0.9192986562736164,0.1888991765639909,0.8939082590701367,0.0685353409746946,0.0949734383858168,10
2005-06-07,1.6220158419268746,0.6346253878170672,1.1351925606391078,0.0548749728891656,0.0929271336401346,10
2005-06-08,0.9500168559340024,0.1851777733198274,0.7952304287123433,0.0284206627344197,0.0019706833637486,10
2005-06-09,1.3930756532186646,0.5388342228278586,0.9432898421109188,0.0605960777577783,0.0284523339623345,10
2005-06-10,1.571896947373297,0.9888274262758971,0.786108283598089,0.1796029768232807,0.0234357856774081,10
2005-06-13,1.0240479465678392,0.6422274743554794,0.7266997941159604,0.1023962247824544,0.2424830971211464,10
2005-06-14,1.5034651385395994,1.3890389435064143,0.2651432915386801,0.0554580957005916,0.0952590008049035,10
2005-06-15,1.108456373928801,1.0455086567326606,0.477509308612037,0.2482725181265637,0.1662890732893329,10
2005-06-16,0.7564399407811208,0.472217493434459,0.6309465897795269,0.156031495615417,0.1906926468174482,10
2005-06-17,2.0837909054403614,1.4406984346362883,0.9361417339225448,0.1864937505348392,0.1065555125836328,10
2005-06-20,1.4248868361979892,0.4608638385397363,1.1155943125670325,0.1199547432090366,0.0316165716997429,10
2005-06-21,1.2208134205137633,0.6652461235790627,0.8761744576192475,0.2633935191970608,0.057213641487486,10
2005-06-22,0.7561056315654373,0.3323542946877356,0.8500819588592334,0.1561871646929636,0.2701434572885682,10
2005-06-23,1.2113075748608897,0.8762607046234862,0.9532314127846774,0.5551108382196442,0.06307370432763,10
2005-06-24,1.525510960244595,0.410635149645904,1.5449091206166514,0.0594179819090606,0.3706153281088993,10
2005-06-27,1.7232104419263654,0.4860702290155643,1.363494451248351,0.0448734737147605,0.081480764622789,10
2005-06-28,0.913346878451206,0.8081917720446464,0.4606098998535611,0.0480938779520073,0.3073609154949942,10
2005-06-29,1.3577205770347351,1.287271400555427,0.841082061440366,0.5344946595507469,0.2361382254103112,10
2005-06-30,1.5846673596925338,1.412124589037182,0.8329104977298651,0.3726228477122187,0.287744879362295,10
2005-07-01,1.494917064664406,1.4114937322630383,0.6445891948781738,0.3229434528109814,0.2382224096658247,10
2005-07-04,2.145870489097613,1.306522544302232,1.6057634242069478,0.6685878790635214,0.0978276003480457,10
2005-07-05,1.6818989746523918,1.3074891561088753,0.749269482007728,0.2068681339399286,0.1679915295242831,10
2005-07-06,1.5932560385113352,1.3058030542987074,0.5882441346147507,0.2460804516173262,0.0547106987847964,10
2005-07-07,1.296477610063294,0.6503464374801825,0.996850873195658,0.1587870555761463,0.1919326450364,10
2005-07-08,2.109531570273144,1.6101914500530368,0.8223104959323201,0.1200359208314437,0.2029344548807696,10
2005-07-11,1.5095483786223596,0.989517285493574,0.8091183038262095,0.0865658855861442,0.2025213251112796,10
2005-07-12,1.5919886375607837,0.1603428317509768,1.4588777718835129,0.0171473530716332,0.0100846130020728,10
2005-07-13,1.3585743444616378,0.6598322038194243,0.9496844533615708,0.1016016302611671,0.1493406824581901,10
2005-07-14,1.8462710590973723,0.7808362352105972,1.357205035184726,0.0433876497653366,0.2483825615326139,10
2005-07-15,1.931265910390465,1.813047919828352,0.6687283481029589,0.1761419312612265,0.3743684262796192,10
2005-07-18,1.26167597906419,1.8702072241944927,0.7976098344926713,0.4128844230476975,0.993256656575277,10
2005-07-19,5.660401444999888,1.327335715398338,4.436346687738747,0.0162962847188332,0.0869846734183647,10
2005-07-20,2.4419989436545784,1.1744220337648512,1.7198429138874418,0.3783243050808806,0.0739416989168343,10
2005-07-21,2.037004647269959,0.8103516609881501,1.9249220215642893,0.1997810105950223,0.4984880246874582,10
2005-07-22,1.2103008633767702,0.4182314815976836,1.0603745540166083,0.0955835736729371,0.1727215985645845,10
2005-07-25,1.1371786305494682,1.212628106224825,1.583993479498627,0.876194379188314,0.7832485759856698,10
2005-07-26,0.7607148087519121,0.2395482798105155,1.199288961373749,0.0965224814941811,0.5815999509381712,10
2005-07-27,1.9099989154447208,0.7344117302532023,1.3768027300097605,0.1241436109436944,0.0770719338745473,10
2005-07-28,2.196776117604988,1.483455937543248,0.8649006323353525,0.0591545280274731,0.0924259242461394,10
2005-07-29,4.199931765154196,1.7250721789487786,2.633420299660915,0.040733961604542,0.1178267518509545,10
2005-08-01,1.89308177022554,0.4638389047523982,1.9919701051207024,0.2861257807053429,0.2766014589422184,10
2005-08-02,1.8512381059684264,0.7384554939880454,2.239696715345716,0.1580895597700199,0.9688245435953152,10
2005-08-03,2.0078626307060503,1.5782063378558526,1.0859431338042502,0.2754213358231699,0.3808655051308827,10
2005-08-04,1.9289588017009005,0.9897825856458864,1.2313501448834892,0.1589412576292706,0.1332326711992043,10
2005-08-05,1.353598420980669,0.3769105427252919,1.716937774831304,0.2344400035737592,0.5058098930021677,10
2005-08-08,0.7044102821484175,0.9228306664646674,0.6517249271676167,0.5689435991609995,0.301201712322867,10
2005-08-09,2.820279354047756,1.2813229238588584,1.797484451264811,0.0493249170230333,0.2092031040528802,10
2005-08-10,1.8886945778553503,0.9954191392023438,1.1898473175861168,0.146817027009637,0.1497548519234733,10
2005-08-11,1.915647720075294,0.7155611675027745,1.5833334788526183,0.1251506917414128,0.2580962345386864,10
2005-08-16,1.6543827878762016,1.4468914515223903,0.637556805787675,0.0493884954415528,0.380676973992311,10
2005-08-17,2.599274362820981,0.7561070917086201,2.273866437339339,0.2102571113593815,0.2204420548675963,10
2005-08-18,3.531816686523746,2.972409543994345,0.677860838809226,0.0319436123871154,0.0865100838927102,10
2005-08-19,3.516734563862069,1.7878638251736942,1.8181482571912844,0.0433713228136203,0.0459061956892891,10
2005-08-22,1.6758872585745723,0.7441643470807272,1.24567795813467,0.1947211487773923,0.1192338978634325,10
2005-08-23,2.0894203457548794,1.0694829077950794,1.0950060347484254,-0.0,0.0750685967886257,10
2005-08-24,1.594809075123811,0.7794591302230812,1.4352682096996383,0.2976615054612336,0.3222567593376745,10
2005-08-25,2.987565448927488,1.7340971100044271,1.71122597325533,0.1983908977921316,0.259366736540138,10
2005-08-26,3.524613933092875,2.22006766895538,1.8508061925122412,0.3767097964032795,0.1695501319714668,10
2005-08-29,2.631862933842741,2.013908724915324,0.958243026022452,0.2036972621787188,0.1365915549163159,10
2005-08-30,0.3522493426375541,0.996379812303174,0.6354670488018141,0.5668694606140147,0.7127280578534194,10
2005-08-31,1.9210976218226847,0.5803451174657263,1.5441503202957934,0.0945429850478769,0.1088548308909575,10
2005-09-01,3.2162391045429253,1.1744500983743895,2.452391771597547,0.0975445536949091,0.3130582117341025,10
2005-09-02,3.226651205752233,1.7599392051057148,1.753084370577359,0.1426688868311206,0.1437034830997207,10
2005-09-05,2.548655046341116,1.4882434981089876,1.4442174797299328,0.1650140545571233,0.218791876940681,10
2005-09-06,3.0450887986108723,2.809470172264713,0.4652578302027741,0.1325903714766521,0.0970488323799628,10
2005-09-07,2.3732082650358066,0.9461480071070276,1.5226540468662983,0.0085771264499236,0.0870166624875955,10
2005-09-09,1.8735374618262872,1.338637019325261,0.8370878995326462,0.1518802769317309,0.1503071800998889,10
2005-09-12,1.8387864246249477,1.1641802465153122,1.288663692102507,0.4233338419646418,0.1907236720282296,10
