Stkcd,Trddt,Dretwd,rf,mkt,smb,vmg,ex_ret,IVOL
1,2005-04-07,0.099822,6.1e-05,0.010311647,0.005816302,-0.011451688,0.0997609999999999,0.0203401957307168
1,2005-04-08,0.100486,6.1e-05,0.019675967,1.8e-05,0.002444976,0.100425,0.023512316868456
1,2005-04-11,0.022091,6.1e-05,-0.006084589,0.006702269,-0.006453392,0.02203,0.0234336718709113
1,2005-04-12,-0.043228,6.1e-05,-0.017938604,-0.00676424,0.006530592,-0.043289,0.0235019610928981
1,2005-04-13,0.036145,6.1e-05,0.023800062,0.002043622,-0.001062878,0.036084,0.0241973047277383
1,2005-04-14,-0.040698,6.1e-05,-0.011685271,-0.005879727,0.010504428,-0.040759,0.0240472661324547
1,2005-04-15,0.004545,6.1e-05,-0.015507093,-0.01556273,0.010151892,0.004484,0.0243892868319436
1,2005-04-18,-0.030166,6.1e-05,-0.014277105,-0.006057525,0.003662415,-0.0302269999999999,0.0244069968024236
1,2005-04-19,0.049767,6.1e-05,0.001633146,-0.001093955,0.001614563,0.049706,0.0254551580227599
1,2005-04-20,-0.017778,6.1e-05,-0.015036494,-0.006130061,0.015386733,-0.0178389999999999,0.0248285322339359
1,2005-04-22,-0.098039,6.1e-05,-0.005600673,-0.013117758,0.010752126,-0.0981,0.0290436181252399
1,2005-04-25,-0.031773,6.1e-05,-0.010925163,-0.013586998,0.017882558,-0.031834,0.0291832428400102
1,2005-04-26,0.044905,6.1e-05,0.009456142,0.01292513,-0.00831687,0.044844,0.0295726015073681
1,2005-04-27,-0.054545,6.1e-05,-0.013467455,-0.005474468,0.014923378,-0.054606,0.0298105076975064
1,2005-04-28,0.027972,6.1e-05,0.01974795,0.010075884,-0.002924497,0.027911,0.0308138230211495
1,2005-04-29,0.054422,6.1e-05,-0.010081614,-0.006196289,0.007269899,0.054361,0.0343314266835849
1,2005-05-09,-0.017742,6.1e-05,-0.02639566,-0.019174854,0.008101879,-0.017803,0.0345293491138234
1,2005-05-10,0.036125,6.1e-05,0.00477435,-0.002756028,0.008233124,0.036064,0.0344931358723506
1,2005-05-11,-0.019017,6.1e-05,-0.009780907,0.008321893,-0.008671954,-0.0190779999999999,0.0357988690567053
1,2005-05-12,0.0,6.1e-05,-0.016472267,0.016433579,-0.010359905,-6.1e-05,0.0353285604515449
1,2005-05-13,-0.027464,6.1e-05,0.004051274,0.008470304,-0.010996907,-0.0275249999999999,0.0368857762821505
1,2005-05-16,-0.019934,6.1e-05,-0.010189924,0.008826503,-0.004521816,-0.019995,0.034055416324273
1,2005-05-17,0.027119,6.1e-05,0.005619564,0.005798094,-0.004303466,0.027058,0.0338213802077222
1,2005-05-18,0.013201,6.1e-05,0.00378261,0.006613648,-0.007562797,0.0131399999999999,0.0335693020575081
1,2005-05-19,0.009772,6.1e-05,0.000820217,0.002251505,0.003381131,0.009711,0.0335999366174955
1,2005-05-20,0.001613,6.1e-05,-0.003399664,-0.006654375,0.006718466,0.001552,0.0331804679828615
1,2005-05-23,-0.040258,6.1e-05,-0.026297721,-0.014711698,0.003864728,-0.040319,0.0324729043482891
1,2005-05-24,0.033557,6.1e-05,0.007123692,0.017343537,-0.020468593,0.033496,0.0323944765970988
1,2005-05-25,0.001623,6.1e-05,-0.000458777,0.007782442,-0.007539945,0.001562,0.0306527710145246
1,2005-05-26,-0.004862,6.1e-05,-0.012487162,0.007284247,-0.005065922,-0.004923,0.0306231141677607
1,2005-05-27,0.001629,6.1e-05,-0.006894561,0.001234179,-0.001557694,0.001568,0.0229451687114511
1,2005-05-30,-0.00813,6.1e-05,0.008860034,0.006758954,-0.003359709,-0.008191,0.0233896553608211
1,2005-05-31,-0.014754,6.1e-05,0.000342271,-0.00070772,0.005634128,-0.014815,0.0230472950820337
1,2005-06-01,-0.009983,6.1e-05,-0.021107305,0.000325412,-0.006147718,-0.010044,0.0201746197297977
1,2005-06-02,-0.028571,6.1e-05,-0.018624983,0.017173714,-0.011597658,-0.0286319999999999,0.0204446559729129
1,2005-06-03,0.008651,6.1e-05,-0.002567283,0.000577998,0.002969789,0.00859,0.015840956978627
1,2005-06-06,0.018868,6.1e-05,0.023081737,-0.009394813,0.006794044,0.018807,0.0157397736713915
1,2005-06-07,0.0,6.1e-05,-0.002336839,0.00398286,-0.009493462,-6.1e-05,0.0141909865053694
1,2005-06-08,0.092593,6.1e-05,0.082347671,-0.006163533,0.007597001,0.0925319999999999,0.0139795368393249
1,2005-06-09,-0.001541,6.1e-05,0.012245046,-0.00200806,-0.002799,-0.001602,0.0140748378200939
1,2005-06-10,0.015432,6.1e-05,-0.021769125,0.001232138,-0.00265061,0.015371,0.0140243057901585
1,2005-06-13,-0.012158,6.1e-05,0.002399447,0.007050129,0.004901652,-0.012219,0.0139399627116281
1,2005-06-14,-0.016923,6.1e-05,-0.013641619,-0.007278333,0.007514363,-0.016984,0.0133877391836094
1,2005-06-15,-0.026604,6.1e-05,-0.021934098,-0.006351599,0.007251,-0.0266649999999999,0.0133719434769992
1,2005-06-16,0.024116,6.1e-05,0.012080689,-0.003282875,0.009017886,0.024055,0.0136667930866123
1,2005-06-20,0.00314,6.1e-05,0.033523779,-0.001246241,0.006497111,0.003079,0.0148620216805156
1,2005-06-21,0.0,6.1e-05,-0.013244161,0.004412872,-0.000808374,-6.1e-05,0.0143500771821687
1,2005-06-22,0.014085,6.1e-05,0.003270709,0.001488042,0.001558465,0.014024,0.0139871535293061
1,2005-06-23,-0.03858,6.1e-05,-0.008547463,-0.00268949,0.004786302,-0.038641,0.0156486556772909
1,2005-06-24,0.009631,6.1e-05,0.008334842,-0.000825387,0.009038743,0.00957,0.0157008713197575
1,2005-06-27,0.020668,6.1e-05,0.024345443,0.005791902,0.000731978,0.020607,0.0156329150451309
1,2005-06-28,-0.02648,6.1e-05,-0.017261104,-0.003176332,0.006409459,-0.026541,0.0153439019454272
1,2005-06-29,-0.0048,6.1e-05,-0.005043282,0.002379462,0.006020302,-0.004861,0.0151624322977824
1,2005-06-30,-0.046624,6.1e-05,-0.025856974,-0.00675523,0.006412515,-0.046685,0.0157422695493837
1,2005-07-01,-0.023609,6.1e-05,-0.027173481,-0.020623743,0.024286486,-0.02367,0.0157354741178054
1,2005-07-04,0.008636,6.1e-05,-0.007443164,-0.009878655,0.012620946,0.008575,0.0160758029233313
1,2005-07-05,-0.013699,6.1e-05,-0.007977205,-0.000991898,-0.000783697,-0.01376,0.0161175479103246
1,2005-07-06,-0.015625,6.1e-05,-0.004798104,0.008067261,0.008344607,-0.015686,0.0161436259309576
1,2005-07-07,-0.001764,6.1e-05,0.005552035,0.004480857,0.002971889,-0.001825,0.0153232219334011
1,2005-07-08,-0.035336,6.1e-05,-0.021741403,-0.01762101,0.01077692,-0.035397,0.0154506830131774
1,2005-07-11,0.005495,6.1e-05,-0.006928788,-0.00825473,0.008319404,0.005434,0.0134454698441264
1,2005-07-12,0.058288,6.1e-05,0.035227269,-0.000579552,-0.000818056,0.058227,0.0143913897669774
1,2005-07-13,-0.013769,6.1e-05,-0.008065311,-0.000459881,-0.00020111,-0.01383,0.0144019687534788
1,2005-07-14,0.005236,6.1e-05,0.003155857,-0.003395262,0.003183917,0.005175,0.0144183511143837
1,2005-07-15,-0.017361,6.1e-05,-0.013627773,-0.016683934,0.012101067,-0.017422,0.0141213419120333
1,2005-07-18,-0.001767,6.1e-05,-0.014037066,-0.02086947,0.007205988,-0.001828,0.0111975409664692
1,2005-07-19,0.012389,6.1e-05,0.003995696,0.009117546,-0.004291977,0.012328,0.0100602812223116
1,2005-07-20,0.012238,6.1e-05,0.007467919,-9.5e-05,0.001590804,0.012177,0.0096895728979647
1,2005-07-21,-0.001727,6.1e-05,-0.000833266,-0.004670471,-0.002737553,-0.001788,0.0077835888773629
1,2005-07-22,0.029412,6.1e-05,0.025495809,0.001492108,-0.005943062,0.029351,0.0078901923895358
1,2005-07-25,-0.001681,6.1e-05,-0.001413289,-0.000269072,0.001091712,-0.001742,0.0071615400193433
1,2005-07-26,0.011785,6.1e-05,0.027468938,-0.000734882,-0.001886357,0.011724,0.0097136870971862
1,2005-07-27,0.009983,6.1e-05,0.019408369,0.001274568,-0.004521802,0.009922,0.0100796895708453
1,2005-07-28,-0.008237,6.1e-05,-0.002564426,0.005332078,0.001574997,-0.008298,0.0095918700590322
1,2005-07-29,-0.01495,6.1e-05,-0.003822102,-0.00036665,-0.001426573,-0.015011,0.0097089145249001
1,2005-08-01,0.0,6.1e-05,0.00584634,0.002556719,-0.000540733,-6.1e-05,0.0091925946740786
1,2005-08-02,0.015177,6.1e-05,0.016467535,0.0032946,-0.005489198,0.015116,0.0091944420503298
1,2005-08-03,0.013289,6.1e-05,0.005789442,0.005618639,-0.008902889,0.013228,0.0094389644405577
1,2005-08-04,-0.009836,6.1e-05,-0.00607349,-0.003152894,0.001656657,-0.009897,0.0093388350021231
1,2005-08-05,0.029801,6.1e-05,0.026951214,0.005438891,0.003647366,0.02974,0.0088044844634438
1,2005-08-08,0.003215,6.1e-05,0.010807114,0.004429066,-0.000677705,0.003154,0.0085141589210669
1,2005-08-09,0.004808,6.1e-05,0.013699521,0.007793458,-0.006662716,0.0047469999999999,0.0069730003737214
1,2005-08-10,0.004785,6.1e-05,0.011318823,0.002152865,-0.000414659,0.004724,0.0069151595317487
1,2005-08-11,0.026984,6.1e-05,0.017753612,-0.00458316,0.005634048,0.026923,0.0073714078479189
1,2005-08-12,-0.041731,6.1e-05,-0.016180649,-0.005713519,-0.00462616,-0.0417919999999999,0.0086845062464156
1,2005-08-15,0.016129,6.1e-05,0.02066829,0.012556972,0.003433712,0.016068,0.0080583414564545
1,2005-08-16,-0.02381,6.1e-05,-0.007043897,0.01010849,-0.00996695,-0.023871,0.0075481974873118
1,2005-08-17,0.006504,6.1e-05,0.015297821,0.011716457,-0.005716507,0.006443,0.0073317400535861
1,2005-08-18,-0.027464,6.1e-05,-0.037733814,-0.005951197,-0.00729444,-0.0275249999999999,0.0088081564161762
1,2005-08-19,-0.008306,6.1e-05,0.002159171,-0.003319434,0.003940629,-0.008367,0.008670305324079
1,2005-08-22,0.011725,6.1e-05,0.00908643,0.006007793,0.004106377,0.0116639999999999,0.0087211396797775
1,2005-08-23,-0.008278,6.1e-05,-0.00960911,-0.010162435,0.01282155,-0.008339,0.0083830182491005
1,2005-08-24,0.006678,6.1e-05,0.014602924,0.001216341,-0.001105209,0.006617,0.008358707642972
1,2005-08-25,-0.003317,6.1e-05,0.006188307,0.008792218,-0.014555959,-0.003378,0.0083578764815329
1,2005-08-26,0.023295,6.1e-05,0.001293646,0.007031557,-0.006219145,0.023234,0.0103426376438039
1,2005-08-29,-0.011382,6.1e-05,-0.013503014,0.007431885,-0.008844943,-0.011443,0.0103913655254863
1,2005-08-30,0.008224,6.1e-05,-0.007158695,-0.003464022,0.001975726,0.008163,0.0109909042446887
1,2005-08-31,0.016313,6.1e-05,0.016517998,0.00909227,0.001778898,0.016252,0.010547425749002
1,2005-09-01,0.009631,6.1e-05,0.019643338,0.006615397,-0.005509462,0.00957,0.0105279720032555
1,2005-09-02,-0.004769,6.1e-05,0.0036616,0.003348012,-0.007032695,-0.00483,0.0104304383416554
1,2005-09-05,0.007987,6.1e-05,0.007103619,0.003669671,-0.012011323,0.0079259999999999,0.0106583866819983
1,2005-09-06,-0.025357,6.1e-05,-0.018579257,-0.010121846,0.005506365,-0.025418,0.0108131102804685
1,2005-09-07,0.009756,6.1e-05,0.019674436,0.011449431,-0.004577962,0.009695,0.0108651659407943
1,2005-09-08,0.017713,6.1e-05,0.000684792,0.003124202,0.001201266,0.017652,0.011042444355933
1,2005-09-09,-0.011076,6.1e-05,-0.00587063,-0.005965259,0.007583179,-0.011137,0.0096729892045461
1,2005-09-12,-0.0016,6.1e-05,-0.000130734,0.006911114,-0.002801764,-0.001661,0.0096685962290776
1,2005-09-13,0.014423,6.1e-05,0.018091331,0.006426987,-0.007455472,0.014362,0.0084283121700043
1,2005-09-14,0.007899,6.1e-05,0.009391892,0.005295237,-0.003396092,0.007838,0.0082079895905672
1,2005-09-15,-0.015674,6.1e-05,0.000133844,0.003587254,-0.00284564,-0.015735,0.0090615445154452
1,2005-09-16,0.003185,6.1e-05,-0.003150645,0.003842619,-0.001133261,0.003124,0.0089352694947135
1,2005-09-19,-0.003175,6.1e-05,0.007544372,0.00874219,-0.007272676,-0.0032359999999999,0.00921693041123
1,2005-09-20,-0.022293,6.1e-05,-0.008029473,0.001546135,-0.007164908,-0.022354,0.0096945746822102
1,2005-09-21,-0.017915,6.1e-05,-0.019123123,0.000148516,-0.006813277,-0.017976,0.0096893542503502
1,2005-09-22,-0.021559,6.1e-05,-0.025915413,-0.017602094,0.019822544,-0.0216199999999999,0.0096533082561234
1,2005-09-23,-0.008475,6.1e-05,-0.007326709,-0.008780086,0.014299711,-0.008536,0.00809496656214
1,2005-09-26,0.015385,6.1e-05,0.004188492,0.003220461,-0.003266644,0.0153239999999999,0.0087190911163295
1,2005-09-27,-0.030303,6.1e-05,-0.020337053,-0.006920729,0.009574072,-0.030364,0.0081944814277266
1,2005-11-01,-0.001751,6.1e-05,-0.00261732,-0.007694946,-0.005599045,-0.001812,0.0082911008354233
1,2005-11-02,0.010526,6.1e-05,0.015612076,0.011697083,-0.009720435,0.010465,0.0081386079890196
1,2005-11-03,-0.015625,6.1e-05,-0.007675772,-0.003579257,-0.002500558,-0.015686,0.0081389659965968
1,2005-11-04,0.005291,6.1e-05,0.004722721,0.005138526,-0.002355192,0.0052299999999999,0.0080813683107693
1,2005-11-07,0.003509,6.1e-05,0.001700736,0.009963786,-0.007796128,0.003448,0.0081003710011998
1,2005-11-08,0.006993,6.1e-05,0.008625371,0.002756351,-0.000639481,0.006932,0.0078356022068269
1,2005-11-09,-0.008681,6.1e-05,-0.002410676,-0.002630346,0.00541135,-0.008742,0.0066814599252429
1,2005-11-10,-0.028021,6.1e-05,-0.020528673,-0.016017042,0.003286386,-0.028082,0.006688516040724
1,2005-11-11,-0.001802,6.1e-05,0.002316303,0.00254095,-0.006383151,-0.001863,0.0066801851798752
1,2005-11-14,0.01083,6.1e-05,-0.000939203,0.009308913,-0.007129902,0.0107689999999999,0.0074327861025865
1,2005-11-15,0.001786,6.1e-05,-0.002020679,-0.001524813,0.000653027,0.001725,0.007567172155652
1,2005-11-16,0.008913,6.1e-05,0.009008981,0.000793092,-0.002961389,0.008852,0.0067920582665222
1,2005-11-17,0.003534,6.1e-05,-0.00054909,0.000746138,0.001155556,0.003473,0.0067057571727912
1,2005-11-18,0.017606,6.1e-05,0.022850994,0.002505596,0.003411076,0.017545,0.006356683493332
1,2005-11-21,-0.00692,6.1e-05,0.002559964,0.0041107,-0.003111245,-0.006981,0.0059418040282033
1,2005-11-22,-0.02439,6.1e-05,-0.021447018,-0.004036681,0.004244068,-0.0244509999999999,0.005983929638337
1,2005-11-23,0.010714,6.1e-05,0.006869606,0.002992985,-0.000342092,0.010653,0.0056530822068739
1,2005-11-24,0.007067,6.1e-05,0.00643059,-0.001714246,-0.000947533,0.007006,0.0055507906429546
1,2005-11-25,0.031579,6.1e-05,0.001270634,-0.00032825,0.000809907,0.031518,0.0087729511697295
1,2005-11-28,-0.015306,6.1e-05,-0.003382081,0.001532079,0.0017419,-0.015367,0.0090186089559871
1,2005-11-29,-0.001727,6.1e-05,-0.013382516,-0.003682219,0.001869957,-0.001788,0.0093599692303474
1,2005-11-30,0.010381,6.1e-05,0.002530812,0.001348791,0.003254741,0.01032,0.0093332229040888
1,2005-12-01,-0.006849,6.1e-05,-0.000882174,-0.002858173,0.002264311,-0.00691,0.0092700920064111
1,2005-12-02,0.005172,6.1e-05,-0.005462013,-0.01100433,0.010558004,0.005111,0.0096117599257984
1,2005-12-05,-0.036021,6.1e-05,-0.016923714,-0.014792164,0.009821194,-0.0360819999999999,0.0103320961177744
1,2005-12-06,0.024911,6.1e-05,0.008261368,-3.68e-05,0.001270059,0.02485,0.0108420458355348
1,2005-12-07,0.008681,6.1e-05,0.011645799,3.36e-05,0.001739222,0.00862,0.0107531340024861
1,2005-12-08,0.0,6.1e-05,6.59e-05,-0.003210438,0.000668823,-6.1e-05,0.0107531597926541
1,2005-12-09,0.012048,6.1e-05,0.015666696,0.003685098,0.004123566,0.011987,0.0107283502887126
1,2005-12-12,0.003401,6.1e-05,0.003687206,0.003487954,-0.006472252,0.00334,0.0107055765929374
1,2005-12-13,0.0,6.1e-05,0.002251862,-0.002364587,0.00196927,-6.1e-05,0.0107152887464887
1,2005-12-14,0.028814,6.1e-05,0.008431365,0.001173504,-0.003305248,0.028753,0.0113111662224715
1,2005-12-15,-0.011532,6.1e-05,-0.002473143,-0.006497261,0.002008583,-0.011593,0.0115709817898053
1,2005-12-16,0.001667,6.1e-05,0.006248198,0.002694768,-0.000828617,0.001606,0.0115060225754803
1,2005-12-19,-0.003328,6.1e-05,0.003214233,-0.000584608,0.001775225,-0.0033889999999999,0.0112577037715419
1,2005-12-20,0.016694,6.1e-05,0.004140327,-0.004303138,-0.002401705,0.016633,0.0113849480017117
1,2005-12-21,-0.004926,6.1e-05,-0.006729359,-0.004258018,0.004284035,-0.004987,0.0114049270059036
1,2005-12-22,0.0,6.1e-05,0.004892595,0.000369029,0.004888677,-6.1e-05,0.0113959148812155
1,2005-12-23,0.011551,6.1e-05,0.010266159,0.004306041,0.003152763,0.01149,0.0093211534815757
1,2005-12-26,0.016313,6.1e-05,0.011063337,-0.001462113,0.003197576,0.016252,0.009028445057415
1,2005-12-27,-0.004815,6.1e-05,-0.002731377,0.000308847,-0.002058233,-0.004876,0.008156685124144
1,2005-12-28,-0.004839,6.1e-05,0.00299251,0.001067437,0.002361264,-0.0049,0.0076878368895806
1,2005-12-29,0.008104,6.1e-05,0.012676012,-0.004582839,0.006580738,0.008043,0.0080593908182464
1,2005-12-30,-0.012862,6.1e-05,-0.009697563,-0.004394922,0.003043845,-0.012923,0.0067429737402991
10,2005-01-31,-0.100656,6.1e-05,-0.018923339,-0.016232622,0.024510273,-0.100717,0.0208545697224589
10,2005-02-01,-0.046229,6.1e-05,-0.001786995,-0.009614591,0.020293438,-0.04629,0.0204750488775323
10,2005-02-02,0.061224,6.1e-05,0.053861164,0.001430789,-0.004379409,0.061163,0.0201382935875769
10,2005-02-03,-0.03125,6.1e-05,-0.01286026,-0.007421047,0.012891734,-0.031311,0.0201234847138421
10,2005-02-04,0.012407,6.1e-05,0.021968679,-0.003970836,0.008345656,0.012346,0.0201346336308254
10,2005-02-16,0.014706,6.1e-05,0.008947523,0.004301928,-0.007484606,0.014645,0.0201707806185044
10,2005-02-17,0.031401,6.1e-05,-0.001532365,0.003924252,-0.01486163,0.03134,0.0197379421484262
10,2005-02-18,-0.030445,6.1e-05,-0.013161252,0.003062393,0.000262357,-0.030506,0.0201612992632895
10,2005-02-21,0.016908,6.1e-05,0.019981889,0.001279338,0.004577233,0.016847,0.0153758942280028
10,2005-02-22,0.028504,6.1e-05,0.021230679,0.00494024,-0.005327541,0.028443,0.0152080718706514
10,2005-02-23,0.025404,6.1e-05,0.001767936,0.011111021,-0.007948133,0.025343,0.0129201657174432
10,2005-02-24,0.0,6.1e-05,0.00097405,0.00288932,-0.002905736,-6.1e-05,0.0129526956862225
10,2005-02-25,-0.004505,6.1e-05,0.001189484,-0.001087485,0.007197254,-0.004566,0.0125745829775603
10,2005-02-28,-0.004525,6.1e-05,-0.003871005,0.001357018,0.000881711,-0.004586,0.0121343509669162
10,2005-03-01,0.022727,6.1e-05,-0.001709993,0.005881294,-0.002890347,0.022666,0.0125327538592581
10,2005-03-02,-0.026667,6.1e-05,-0.012835365,-0.000718595,0.000886582,-0.026728,0.0125701096153796
10,2005-03-03,0.015982,6.1e-05,0.005714798,-0.000708427,0.001930197,0.015921,0.0099940364258468
10,2005-03-04,0.002247,6.1e-05,-0.004921616,-0.003889857,0.004590787,0.002186,0.0112470512659004
10,2005-03-07,-0.022422,6.1e-05,0.005419923,-0.0037294,0.002376783,-0.022483,0.0117503976001904
10,2005-03-08,0.016055,6.1e-05,0.019742722,0.002346449,0.001449825,0.015994,0.0117784470152227
10,2005-03-09,0.0,6.1e-05,-0.000164231,0.005005013,-0.002756225,-6.1e-05,0.0105980453816079
10,2005-03-10,-0.029345,6.1e-05,-0.02390989,-0.003630954,0.003315627,-0.0294059999999999,0.0104317431324967
10,2005-03-11,-0.025581,6.1e-05,0.003535606,-0.001250783,-0.002380836,-0.0256419999999999,0.0123021422291413
10,2005-03-14,-0.016706,6.1e-05,0.002532684,-0.012824218,0.007116173,-0.0167669999999999,0.012348677646605
10,2005-03-15,0.01699,6.1e-05,-0.017459862,0.004075936,-0.004882653,0.016929,0.0134113524492947
10,2005-03-16,-0.01432,6.1e-05,-0.010269465,0.001946274,2.08e-05,-0.014381,0.0134445775231849
10,2005-03-17,-0.033898,6.1e-05,-0.009928026,-0.006370911,0.000938706,-0.0339589999999999,0.0130363405982013
10,2005-03-18,-0.027569,6.1e-05,-0.014658297,-0.006731451,0.011044597,-0.02763,0.0116868339269622
10,2005-03-21,0.030928,6.1e-05,0.00318998,-0.000548373,0.007720519,0.030867,0.0129277009566026
10,2005-03-22,-0.04,6.1e-05,-0.01942506,-0.018618011,0.014503719,-0.040061,0.0130947152590521
10,2005-03-23,-0.03125,6.1e-05,-0.003175152,0.00462463,6.39e-05,-0.031311,0.0156577683947667
10,2005-03-24,0.010753,6.1e-05,0.006264956,0.008178769,-0.007984813,0.010692,0.0156655227638507
10,2005-03-25,-0.013298,6.1e-05,-0.00146965,-0.000147057,0.00340825,-0.013359,0.0157897580511209
10,2005-03-28,-0.016173,6.1e-05,-0.004471967,-0.007922597,0.007908326,-0.016234,0.015788231855936
10,2005-03-29,-0.008219,6.1e-05,-0.004225143,0.000382848,0.002462414,-0.00828,0.0151285796459924
10,2005-03-30,-0.005525,6.1e-05,-0.019831901,-0.015702699,0.007986922,-0.005586,0.0166665673601531
10,2005-03-31,0.044444,6.1e-05,0.008344305,0.003343072,-0.005464412,0.044383,0.0186616973462721
10,2005-04-01,0.015957,6.1e-05,0.037330793,-0.003983434,-9.04e-05,0.015896,0.0184235140410025
10,2005-04-04,-0.044503,6.1e-05,-0.016334999,-0.00408528,0.001528007,-0.044564,0.0188511069777995
10,2005-04-05,0.008219,6.1e-05,-0.007916403,-0.000405166,0.004664668,0.008158,0.0192751508734348
10,2005-04-06,0.005435,6.1e-05,0.019342189,-0.005516293,0.006398292,0.0053739999999999,0.0192638998216667
10,2005-04-07,0.054054,6.1e-05,0.010311647,0.005816302,-0.011451688,0.053993,0.0208923647529325
10,2005-04-08,0.028205,6.1e-05,0.019675967,1.8e-05,0.002444976,0.028144,0.0197304374338174
10,2005-04-11,-0.027431,6.1e-05,-0.006084589,0.006702269,-0.006453392,-0.027492,0.0212025034357424
10,2005-04-12,0.002564,6.1e-05,-0.017938604,-0.00676424,0.006530592,0.002503,0.0210946569199495
10,2005-04-13,0.02046,6.1e-05,0.023800062,0.002043622,-0.001062878,0.020399,0.0210983489973456
10,2005-04-14,-0.037594,6.1e-05,-0.011685271,-0.005879727,0.010504428,-0.037655,0.0206330956209577
